20150444,1,9/7/2015 13:13,Yes,2,3,3,3,2,4,-,4,1,3,2,3,10,3.3,,0,,,,
20151111,1,9/7/2015 14:34,Yes,3,3,2,3,4,4,3,4,3,3,1,3,16,5.3,,0,,,,
20151013,1,9/7/2015 17:41,Yes,3,3,1,3,4,4,3,4,3,3,1,3,15,5.0,,0,,,,
20150828,1,9/7/2015 17:53,Yes,3,3,3,3,-,4,2,4,2,3,-,3,10,3.3,,0,,,,
20150405,1,9/7/2015 11:09,Yes,-,3,3,3,3,4,2,4,3,3,2,3,13,4.3,,0,,,,
20150748,1,9/7/2015 15:48,Yes,3,3,2,3,2,4,3,4,-,3,3,3,13,4.3,,0,,,,
20150075,1,9/6/2015 21:15,Yes,1,3,2,3,3,4,3,4,2,3,2,3,13,4.3,,0,,,,
20150330,1,9/7/2015 16:55,Yes,-,3,1,3,3,4,3,4,2,3,1,3,10,3.3,,0,,,,
20150400,1,9/4/2015 9:23,Yes,3,3,3,3,3,4,3,4,3,3,-,3,15,5.0,,0,,,,
20150458,1,9/7/2015 16:03,Yes,2,3,1,3,2,4,3,4,-,3,3,3,11,3.7,,0,,,,
20150476,1,9/7/2015 15:47,Yes,1,3,2,3,3,4,4,4,3,3,3,3,16,5.3,,0,,,,
20150853,1,9/6/2015 23:48,Yes,3,3,3,3,4,4,3,4,2,3,3,3,18,6.0,,0,,,,
20151132,1,9/7/2015 16:38,Yes,-,3,2,3,2,4,3,4,3,3,3,3,13,4.3,,0,,,,
20150715,1,9/7/2015 8:08,Yes,2,3,3,3,2,4,3,4,2,3,1,3,13,4.3,,0,,,,
20151133,1,9/7/2015 16:49,Yes,3,3,-,3,4,4,3,4,3,3,2,3,15,5.0,,0,,,,
20150401,1,9/6/2015 10:45,Yes,3,3,2,3,3,4,3,4,3,3,3,3,17,5.7,,0,,,,
20150358,1,9/6/2015 16:17,Yes,3,3,2,3,1,4,2,4,3,3,2,3,13,4.3,,0,,,,
20150087,1,9/7/2015 8:10,Yes,3,3,2,3,3,4,2,4,3,3,3,3,16,5.3,,0,,,,
20150229,1,9/7/2015 13:19,Yes,-,3,1,3,3,4,2,4,2,3,3,3,11,3.7,,0,,,,
20151029,1,9/7/2015 17:04,Yes,3,3,1,3,3,4,3,4,1,3,2,3,13,4.3,,0,,,,
20150095,1,9/7/2015 11:59,Yes,3,3,3,3,4,4,4,4,3,3,3,3,20,6.7,,0,,,,
20150612,1,9/7/2015 11:21,Yes,2,3,2,3,4,4,3,4,2,3,3,3,16,5.3,,0,,,,
20150726,1,9/7/2015 11:26,Yes,2,3,3,3,3,4,4,4,1,3,3,3,16,5.3,,0,,,,
20150267,1,9/7/2015 16:21,Yes,3,3,1,3,4,4,2,4,1,3,2,3,13,4.3,,0,,,,
20150753,1,9/6/2015 22:43,Yes,2,3,1,3,4,4,2,4,2,3,3,3,14,4.7,,0,,,,
20150224,1,9/7/2015 9:24,Yes,2,3,2,3,3,4,1,4,2,3,2,3,12,4.0,,0,,,,
20150636,1,9/7/2015 11:46,Yes,1,3,3,3,2,4,3,4,3,3,1,3,13,4.3,,0,,,,
